dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
01/03/2021,1,3,2021,2575,54,Liechtenstein,LI,LIE,38747,Europe
20/05/2021,20,5,2021,974,10,Lithuania,LT,LTU,2794090,Europe
19/05/2021,19,5,2021,732,14,Lithuania,LT,LTU,2794090,Europe
18/05/2021,18,5,2021,527,9,Lithuania,LT,LTU,2794090,Europe
17/05/2021,17,5,2021,812,15,Lithuania,LT,LTU,2794090,Europe
16/05/2021,16,5,2021,1249,4,Lithuania,LT,LTU,2794090,Europe
15/05/2021,15,5,2021,1140,13,Lithuania,LT,LTU,2794090,Europe
14/05/2021,14,5,2021,1207,12,Lithuania,LT,LTU,2794090,Europe
13/05/2021,13,5,2021,1266,6,Lithuania,LT,LTU,2794090,Europe
12/05/2021,12,5,2021,1239,8,Lithuania,LT,LTU,2794090,Europe
11/05/2021,11,5,2021,796,11,Lithuania,LT,LTU,2794090,Europe
10/05/2021,10,5,2021,921,10,Lithuania,LT,LTU,2794090,Europe
09/05/2021,9,5,2021,1522,5,Lithuania,LT,LTU,2794090,Europe
08/05/2021,8,5,2021,1293,19,Lithuania,LT,LTU,2794090,Europe
07/05/2021,7,5,2021,1392,7,Lithuania,LT,LTU,2794090,Europe
06/05/2021,6,5,2021,1249,17,Lithuania,LT,LTU,2794090,Europe
05/05/2021,5,5,2021,1113,20,Lithuania,LT,LTU,2794090,Europe
04/05/2021,4,5,2021,657,6,Lithuania,LT,LTU,2794090,Europe
03/05/2021,3,5,2021,1025,13,Lithuania,LT,LTU,2794090,Europe
02/05/2021,2,5,2021,1386,14,Lithuania,LT,LTU,2794090,Europe
01/05/2021,1,5,2021,1373,7,Lithuania,LT,LTU,2794090,Europe
30/04/2021,30,4,2021,1341,16,Lithuania,LT,LTU,2794090,Europe
29/04/2021,29,4,2021,1629,23,Lithuania,LT,LTU,2794090,Europe
28/04/2021,28,4,2021,1054,20,Lithuania,LT,LTU,2794090,Europe
27/04/2021,27,4,2021,575,9,Lithuania,LT,LTU,2794090,Europe
26/04/2021,26,4,2021,775,7,Lithuania,LT,LTU,2794090,Europe
25/04/2021,25,4,2021,1259,8,Lithuania,LT,LTU,2794090,Europe
24/04/2021,24,4,2021,1313,15,Lithuania,LT,LTU,2794090,Europe
23/04/2021,23,4,2021,1417,16,Lithuania,LT,LTU,2794090,Europe
22/04/2021,22,4,2021,1150,17,Lithuania,LT,LTU,2794090,Europe
21/04/2021,21,4,2021,1151,15,Lithuania,LT,LTU,2794090,Europe
20/04/2021,20,4,2021,601,10,Lithuania,LT,LTU,2794090,Europe
19/04/2021,19,4,2021,802,9,Lithuania,LT,LTU,2794090,Europe
18/04/2021,18,4,2021,1228,12,Lithuania,LT,LTU,2794090,Europe
17/04/2021,17,4,2021,1139,9,Lithuania,LT,LTU,2794090,Europe
16/04/2021,16,4,2021,1202,12,Lithuania,LT,LTU,2794090,Europe
15/04/2021,15,4,2021,1371,5,Lithuania,LT,LTU,2794090,Europe
14/04/2021,14,4,2021,1106,16,Lithuania,LT,LTU,2794090,Europe
13/04/2021,13,4,2021,610,10,Lithuania,LT,LTU,2794090,Europe
12/04/2021,12,4,2021,865,16,Lithuania,LT,LTU,2794090,Europe
11/04/2021,11,4,2021,999,11,Lithuania,LT,LTU,2794090,Europe
10/04/2021,10,4,2021,1182,13,Lithuania,LT,LTU,2794090,Europe
09/04/2021,9,4,2021,1107,12,Lithuania,LT,LTU,2794090,Europe
08/04/2021,8,4,2021,1120,12,Lithuania,LT,LTU,2794090,Europe
07/04/2021,7,4,2021,688,8,Lithuania,LT,LTU,2794090,Europe
06/04/2021,6,4,2021,605,5,Lithuania,LT,LTU,2794090,Europe
05/04/2021,5,4,2021,729,8,Lithuania,LT,LTU,2794090,Europe
04/04/2021,4,4,2021,1013,8,Lithuania,LT,LTU,2794090,Europe
03/04/2021,3,4,2021,860,11,Lithuania,LT,LTU,2794090,Europe
02/04/2021,2,4,2021,886,9,Lithuania,LT,LTU,2794090,Europe
01/04/2021,1,4,2021,903,8,Lithuania,LT,LTU,2794090,Europe
31/03/2021,31,3,2021,851,6,Lithuania,LT,LTU,2794090,Europe
30/03/2021,30,3,2021,424,9,Lithuania,LT,LTU,2794090,Europe
29/03/2021,29,3,2021,494,12,Lithuania,LT,LTU,2794090,Europe
28/03/2021,28,3,2021,771,10,Lithuania,LT,LTU,2794090,Europe
27/03/2021,27,3,2021,872,8,Lithuania,LT,LTU,2794090,Europe
26/03/2021,26,3,2021,793,11,Lithuania,LT,LTU,2794090,Europe
25/03/2021,25,3,2021,803,9,Lithuania,LT,LTU,2794090,Europe
24/03/2021,24,3,2021,868,15,Lithuania,LT,LTU,2794090,Europe
23/03/2021,23,3,2021,329,10,Lithuania,LT,LTU,2794090,Europe
22/03/2021,22,3,2021,361,12,Lithuania,LT,LTU,2794090,Europe
21/03/2021,21,3,2021,602,12,Lithuania,LT,LTU,2794090,Europe
20/03/2021,20,3,2021,579,10,Lithuania,LT,LTU,2794090,Europe
19/03/2021,19,3,2021,580,15,Lithuania,LT,LTU,2794090,Europe
18/03/2021,18,3,2021,599,11,Lithuania,LT,LTU,2794090,Europe
17/03/2021,17,3,2021,646,6,Lithuania,LT,LTU,2794090,Europe
16/03/2021,16,3,2021,259,14,Lithuania,LT,LTU,2794090,Europe
15/03/2021,15,3,2021,431,7,Lithuania,LT,LTU,2794090,Europe
14/03/2021,14,3,2021,598,16,Lithuania,LT,LTU,2794090,Europe
13/03/2021,13,3,2021,364,10,Lithuania,LT,LTU,2794090,Europe
12/03/2021,12,3,2021,606,12,Lithuania,LT,LTU,2794090,Europe
11/03/2021,11,3,2021,486,10,Lithuania,LT,LTU,2794090,Europe
10/03/2021,10,3,2021,470,5,Lithuania,LT,LTU,2794090,Europe
09/03/2021,9,3,2021,216,8,Lithuania,LT,LTU,2794090,Europe
08/03/2021,8,3,2021,415,7,Lithuania,LT,LTU,2794090,Europe
07/03/2021,7,3,2021,464,18,Lithuania,LT,LTU,2794090,Europe
06/03/2021,6,3,2021,451,9,Lithuania,LT,LTU,2794090,Europe
05/03/2021,5,3,2021,533,13,Lithuania,LT,LTU,2794090,Europe
04/03/2021,4,3,2021,526,18,Lithuania,LT,LTU,2794090,Europe
03/03/2021,3,3,2021,427,10,Lithuania,LT,LTU,2794090,Europe
02/03/2021,2,3,2021,2055,9,Lithuania,LT,LTU,2794090,Europe
01/03/2021,1,3,2021,197343,3244,Lithuania,LT,LTU,2794090,Europe
20/05/2021,20,5,2021,159,0,Luxembourg,LU,LUX,626108,Europe
19/05/2021,19,5,2021,49,0,Luxembourg,LU,LUX,626108,Europe
18/05/2021,18,5,2021,162,2,Luxembourg,LU,LUX,626108,Europe
17/05/2021,17,5,2021,106,0,Luxembourg,LU,LUX,626108,Europe
16/05/2021,16,5,2021,0,0,Luxembourg,LU,LUX,626108,Europe
15/05/2021,15,5,2021,23,0,Luxembourg,LU,LUX,626108,Europe
14/05/2021,14,5,2021,151,0,Luxembourg,LU,LUX,626108,Europe
13/05/2021,13,5,2021,196,0,Luxembourg,LU,LUX,626108,Europe
12/05/2021,12,5,2021,121,2,Luxembourg,LU,LUX,626108,Europe
11/05/2021,11,5,2021,140,2,Luxembourg,LU,LUX,626108,Europe
10/05/2021,10,5,2021,0,0,Luxembourg,LU,LUX,626108,Europe
09/05/2021,9,5,2021,138,1,Luxembourg,LU,LUX,626108,Europe
08/05/2021,8,5,2021,133,0,Luxembourg,LU,LUX,626108,Europe
07/05/2021,7,5,2021,170,1,Luxembourg,LU,LUX,626108,Europe
06/05/2021,6,5,2021,208,0,Luxembourg,LU,LUX,626108,Europe
05/05/2021,5,5,2021,147,0,Luxembourg,LU,LUX,626108,Europe
04/05/2021,4,5,2021,98,3,Luxembourg,LU,LUX,626108,Europe
03/05/2021,3,5,2021,0,0,Luxembourg,LU,LUX,626108,Europe
02/05/2021,2,5,2021,192,1,Luxembourg,LU,LUX,626108,Europe
01/05/2021,1,5,2021,160,2,Luxembourg,LU,LUX,626108,Europe
30/04/2021,30,4,2021,219,2,Luxembourg,LU,LUX,626108,Europe
29/04/2021,29,4,2021,232,1,Luxembourg,LU,LUX,626108,Europe
28/04/2021,28,4,2021,220,0,Luxembourg,LU,LUX,626108,Europe
27/04/2021,27,4,2021,172,1,Luxembourg,LU,LUX,626108,Europe
26/04/2021,26,4,2021,0,0,Luxembourg,LU,LUX,626108,Europe
25/04/2021,25,4,2021,195,0,Luxembourg,LU,LUX,626108,Europe
24/04/2021,24,4,2021,194,0,Luxembourg,LU,LUX,626108,Europe
23/04/2021,23,4,2021,209,2,Luxembourg,LU,LUX,626108,Europe
22/04/2021,22,4,2021,285,2,Luxembourg,LU,LUX,626108,Europe
21/04/2021,21,4,2021,175,0,Luxembourg,LU,LUX,626108,Europe
20/04/2021,20,4,2021,191,1,Luxembourg,LU,LUX,626108,Europe
19/04/2021,19,4,2021,0,0,Luxembourg,LU,LUX,626108,Europe
18/04/2021,18,4,2021,207,0,Luxembourg,LU,LUX,626108,Europe
17/04/2021,17,4,2021,197,0,Luxembourg,LU,LUX,626108,Europe
16/04/2021,16,4,2021,215,1,Luxembourg,LU,LUX,626108,Europe
15/04/2021,15,4,2021,272,7,Luxembourg,LU,LUX,626108,Europe
14/04/2021,14,4,2021,182,5,Luxembourg,LU,LUX,626108,Europe
13/04/2021,13,4,2021,230,4,Luxembourg,LU,LUX,626108,Europe
12/04/2021,12,4,2021,0,0,Luxembourg,LU,LUX,626108,Europe
11/04/2021,11,4,2021,183,5,Luxembourg,LU,LUX,626108,Europe
10/04/2021,10,4,2021,287,1,Luxembourg,LU,LUX,626108,Europe
09/04/2021,9,4,2021,387,0,Luxembourg,LU,LUX,626108,Europe
08/04/2021,8,4,2021,168,1,Luxembourg,LU,LUX,626108,Europe
07/04/2021,7,4,2021,211,1,Luxembourg,LU,LUX,626108,Europe
06/04/2021,6,4,2021,54,10,Luxembourg,LU,LUX,626108,Europe
05/04/2021,5,4,2021,255,0,Luxembourg,LU,LUX,626108,Europe
04/04/2021,4,4,2021,0,0,Luxembourg,LU,LUX,626108,Europe
03/04/2021,3,4,2021,224,1,Luxembourg,LU,LUX,626108,Europe
02/04/2021,2,4,2021,239,3,Luxembourg,LU,LUX,626108,Europe
01/04/2021,1,4,2021,387,3,Luxembourg,LU,LUX,626108,Europe
31/03/2021,31,3,2021,182,2,Luxembourg,LU,LUX,626108,Europe
30/03/2021,30,3,2021,318,3,Luxembourg,LU,LUX,626108,Europe
29/03/2021,29,3,2021,0,0,Luxembourg,LU,LUX,626108,Europe
28/03/2021,28,3,2021,290,0,Luxembourg,LU,LUX,626108,Europe
27/03/2021,27,3,2021,260,2,Luxembourg,LU,LUX,626108,Europe
26/03/2021,26,3,2021,298,8,Luxembourg,LU,LUX,626108,Europe
25/03/2021,25,3,2021,245,2,Luxembourg,LU,LUX,626108,Europe
24/03/2021,24,3,2021,165,7,Luxembourg,LU,LUX,626108,Europe
23/03/2021,23,3,2021,81,1,Luxembourg,LU,LUX,626108,Europe
22/03/2021,22,3,2021,461,4,Luxembourg,LU,LUX,626108,Europe
21/03/2021,21,3,2021,0,0,Luxembourg,LU,LUX,626108,Europe
20/03/2021,20,3,2021,281,9,Luxembourg,LU,LUX,626108,Europe
19/03/2021,19,3,2021,266,1,Luxembourg,LU,LUX,626108,Europe
18/03/2021,18,3,2021,297,7,Luxembourg,LU,LUX,626108,Europe
17/03/2021,17,3,2021,185,4,Luxembourg,LU,LUX,626108,Europe
16/03/2021,16,3,2021,49,4,Luxembourg,LU,LUX,626108,Europe
15/03/2021,15,3,2021,177,1,Luxembourg,LU,LUX,626108,Europe
14/03/2021,14,3,2021,197,7,Luxembourg,LU,LUX,626108,Europe
13/03/2021,13,3,2021,182,6,Luxembourg,LU,LUX,626108,Europe
12/03/2021,12,3,2021,265,2,Luxembourg,LU,LUX,626108,Europe
11/03/2021,11,3,2021,234,5,Luxembourg,LU,LUX,626108,Europe
10/03/2021,10,3,2021,145,5,Luxembourg,LU,LUX,626108,Europe
09/03/2021,9,3,2021,31,1,Luxembourg,LU,LUX,626108,Europe
08/03/2021,8,3,2021,140,5,Luxembourg,LU,LUX,626108,Europe
07/03/2021,7,3,2021,210,5,Luxembourg,LU,LUX,626108,Europe
06/03/2021,6,3,2021,186,5,Luxembourg,LU,LUX,626108,Europe
05/03/2021,5,3,2021,208,4,Luxembourg,LU,LUX,626108,Europe
04/03/2021,4,3,2021,270,2,Luxembourg,LU,LUX,626108,Europe
03/03/2021,3,3,2021,152,2,Luxembourg,LU,LUX,626108,Europe
02/03/2021,2,3,2021,55,1,Luxembourg,LU,LUX,626108,Europe
01/03/2021,1,3,2021,55425,638,Luxembourg,LU,LUX,626108,Europe
20/05/2021,20,5,2021,3,0,Malta,MT,MLT,514564,Europe
19/05/2021,19,5,2021,2,0,Malta,MT,MLT,514564,Europe
18/05/2021,18,5,2021,4,0,Malta,MT,MLT,514564,Europe
17/05/2021,17,5,2021,2,0,Malta,MT,MLT,514564,Europe
16/05/2021,16,5,2021,4,0,Malta,MT,MLT,514564,Europe
15/05/2021,15,5,2021,1,0,Malta,MT,MLT,514564,Europe
14/05/2021,14,5,2021,4,0,Malta,MT,MLT,514564,Europe
13/05/2021,13,5,2021,5,0,Malta,MT,MLT,514564,Europe
12/05/2021,12,5,2021,6,0,Malta,MT,MLT,514564,Europe
11/05/2021,11,5,2021,11,0,Malta,MT,MLT,514564,Europe
10/05/2021,10,5,2021,9,0,Malta,MT,MLT,514564,Europe
09/05/2021,9,5,2021,6,0,Malta,MT,MLT,514564,Europe
08/05/2021,8,5,2021,12,1,Malta,MT,MLT,514564,Europe
07/05/2021,7,5,2021,9,0,Malta,MT,MLT,514564,Europe
06/05/2021,6,5,2021,30,0,Malta,MT,MLT,514564,Europe
05/05/2021,5,5,2021,27,0,Malta,MT,MLT,514564,Europe
04/05/2021,4,5,2021,35,0,Malta,MT,MLT,514564,Europe
03/05/2021,3,5,2021,12,1,Malta,MT,MLT,514564,Europe
02/05/2021,2,5,2021,15,2,Malta,MT,MLT,514564,Europe
01/05/2021,1,5,2021,16,0,Malta,MT,MLT,514564,Europe
30/04/2021,30,4,2021,27,0,Malta,MT,MLT,514564,Europe
29/04/2021,29,4,2021,15,0,Malta,MT,MLT,514564,Europe
28/04/2021,28,4,2021,45,0,Malta,MT,MLT,514564,Europe
27/04/2021,27,4,2021,15,0,Malta,MT,MLT,514564,Europe
26/04/2021,26,4,2021,25,1,Malta,MT,MLT,514564,Europe
25/04/2021,25,4,2021,20,0,Malta,MT,MLT,514564,Europe
24/04/2021,24,4,2021,33,1,Malta,MT,MLT,514564,Europe
23/04/2021,23,4,2021,33,0,Malta,MT,MLT,514564,Europe
22/04/2021,22,4,2021,24,0,Malta,MT,MLT,514564,Europe
21/04/2021,21,4,2021,13,2,Malta,MT,MLT,514564,Europe
20/04/2021,20,4,2021,60,0,Malta,MT,MLT,514564,Europe
19/04/2021,19,4,2021,39,0,Malta,MT,MLT,514564,Europe
18/04/2021,18,4,2021,67,4,Malta,MT,MLT,514564,Europe
17/04/2021,17,4,2021,27,2,Malta,MT,MLT,514564,Europe
16/04/2021,16,4,2021,55,0,Malta,MT,MLT,514564,Europe
15/04/2021,15,4,2021,58,0,Malta,MT,MLT,514564,Europe
14/04/2021,14,4,2021,59,1,Malta,MT,MLT,514564,Europe
13/04/2021,13,4,2021,47,0,Malta,MT,MLT,514564,Europe
12/04/2021,12,4,2021,66,0,Malta,MT,MLT,514564,Europe
11/04/2021,11,4,2021,37,1,Malta,MT,MLT,514564,Europe
10/04/2021,10,4,2021,48,0,Malta,MT,MLT,514564,Europe
09/04/2021,9,4,2021,55,1,Malta,MT,MLT,514564,Europe
08/04/2021,8,4,2021,65,1,Malta,MT,MLT,514564,Europe
07/04/2021,7,4,2021,64,0,Malta,MT,MLT,514564,Europe
06/04/2021,6,4,2021,56,1,Malta,MT,MLT,514564,Europe
05/04/2021,5,4,2021,34,1,Malta,MT,MLT,514564,Europe
04/04/2021,4,4,2021,62,2,Malta,MT,MLT,514564,Europe
03/04/2021,3,4,2021,42,1,Malta,MT,MLT,514564,Europe
02/04/2021,2,4,2021,52,2,Malta,MT,MLT,514564,Europe
01/04/2021,1,4,2021,40,2,Malta,MT,MLT,514564,Europe
31/03/2021,31,3,2021,55,2,Malta,MT,MLT,514564,Europe
30/03/2021,30,3,2021,63,1,Malta,MT,MLT,514564,Europe
29/03/2021,29,3,2021,67,2,Malta,MT,MLT,514564,Europe
28/03/2021,28,3,2021,93,3,Malta,MT,MLT,514564,Europe
27/03/2021,27,3,2021,103,4,Malta,MT,MLT,514564,Europe
26/03/2021,26,3,2021,102,1,Malta,MT,MLT,514564,Europe
25/03/2021,25,3,2021,101,2,Malta,MT,MLT,514564,Europe
24/03/2021,24,3,2021,90,2,Malta,MT,MLT,514564,Europe
23/03/2021,23,3,2021,191,1,Malta,MT,MLT,514564,Europe
22/03/2021,22,3,2021,224,3,Malta,MT,MLT,514564,Europe
21/03/2021,21,3,2021,55,5,Malta,MT,MLT,514564,Europe
20/03/2021,20,3,2021,210,1,Malta,MT,MLT,514564,Europe
19/03/2021,19,3,2021,179,2,Malta,MT,MLT,514564,Europe
18/03/2021,18,3,2021,243,4,Malta,MT,MLT,514564,Europe
17/03/2021,17,3,2021,211,3,Malta,MT,MLT,514564,Europe
16/03/2021,16,3,2021,313,3,Malta,MT,MLT,514564,Europe
15/03/2021,15,3,2021,213,1,Malta,MT,MLT,514564,Europe
14/03/2021,14,3,2021,268,4,Malta,MT,MLT,514564,Europe
13/03/2021,13,3,2021,298,5,Malta,MT,MLT,514564,Europe
12/03/2021,12,3,2021,329,4,Malta,MT,MLT,514564,Europe
11/03/2021,11,3,2021,283,2,Malta,MT,MLT,514564,Europe
10/03/2021,10,3,2021,0,1,Malta,MT,MLT,514564,Europe
09/03/2021,9,3,2021,501,0,Malta,MT,MLT,514564,Europe
08/03/2021,8,3,2021,248,5,Malta,MT,MLT,514564,Europe
07/03/2021,7,3,2021,201,1,Malta,MT,MLT,514564,Europe
06/03/2021,6,3,2021,182,3,Malta,MT,MLT,514564,Europe
05/03/2021,5,3,2021,345,4,Malta,MT,MLT,514564,Europe
04/03/2021,4,3,2021,283,2,Malta,MT,MLT,514564,Europe
03/03/2021,3,3,2021,362,3,Malta,MT,MLT,514564,Europe
02/03/2021,2,3,2021,233,1,Malta,MT,MLT,514564,Europe
01/03/2021,1,3,2021,22947,315,Malta,MT,MLT,514564,Europe
20/05/2021,20,5,2021,4549,15,Netherlands,NL,NLD,17407585,Europe
19/05/2021,19,5,2021,5313,17,Netherlands,NL,NLD,17407585,Europe
18/05/2021,18,5,2021,2828,7,Netherlands,NL,NLD,17407585,Europe
17/05/2021,17,5,2021,4433,13,Netherlands,NL,NLD,17407585,Europe
16/05/2021,16,5,2021,4441,13,Netherlands,NL,NLD,17407585,Europe
15/05/2021,15,5,2021,5506,10,Netherlands,NL,NLD,17407585,Europe
14/05/2021,14,5,2021,6010,14,Netherlands,NL,NLD,17407585,Europe
13/05/2021,13,5,2021,6350,16,Netherlands,NL,NLD,17407585,Europe
12/05/2021,12,5,2021,5506,43,Netherlands,NL,NLD,17407585,Europe
11/05/2021,11,5,2021,5857,17,Netherlands,NL,NLD,17407585,Europe
10/05/2021,10,5,2021,6539,4,Netherlands,NL,NLD,17407585,Europe
09/05/2021,9,5,2021,7390,29,Netherlands,NL,NLD,17407585,Europe
08/05/2021,8,5,2021,7471,21,Netherlands,NL,NLD,17407585,Europe
07/05/2021,7,5,2021,6781,24,Netherlands,NL,NLD,17407585,Europe
06/05/2021,6,5,2021,7266,24,Netherlands,NL,NLD,17407585,Europe
05/05/2021,5,5,2021,7716,32,Netherlands,NL,NLD,17407585,Europe
04/05/2021,4,5,2021,9174,17,Netherlands,NL,NLD,17407585,Europe
03/05/2021,3,5,2021,5499,3,Netherlands,NL,NLD,17407585,Europe
02/05/2021,2,5,2021,5749,21,Netherlands,NL,NLD,17407585,Europe
01/05/2021,1,5,2021,7754,24,Netherlands,NL,NLD,17407585,Europe
30/04/2021,30,4,2021,7256,20,Netherlands,NL,NLD,17407585,Europe
29/04/2021,29,4,2021,8631,11,Netherlands,NL,NLD,17407585,Europe
28/04/2021,28,4,2021,5328,31,Netherlands,NL,NLD,17407585,Europe
27/04/2021,27,4,2021,6196,13,Netherlands,NL,NLD,17407585,Europe
26/04/2021,26,4,2021,7996,11,Netherlands,NL,NLD,17407585,Europe
25/04/2021,25,4,2021,8050,22,Netherlands,NL,NLD,17407585,Europe
24/04/2021,24,4,2021,9192,14,Netherlands,NL,NLD,17407585,Europe
23/04/2021,23,4,2021,9587,19,Netherlands,NL,NLD,17407585,Europe
22/04/2021,22,4,2021,8444,18,Netherlands,NL,NLD,17407585,Europe
21/04/2021,21,4,2021,6807,27,Netherlands,NL,NLD,17407585,Europe
20/04/2021,20,4,2021,7110,22,Netherlands,NL,NLD,17407585,Europe
19/04/2021,19,4,2021,8493,12,Netherlands,NL,NLD,17407585,Europe
18/04/2021,18,4,2021,8272,31,Netherlands,NL,NLD,17407585,Europe
17/04/2021,17,4,2021,8895,12,Netherlands,NL,NLD,17407585,Europe
16/04/2021,16,4,2021,8722,13,Netherlands,NL,NLD,17407585,Europe
15/04/2021,15,4,2021,5381,26,Netherlands,NL,NLD,17407585,Europe
14/04/2021,14,4,2021,6677,31,Netherlands,NL,NLD,17407585,Europe
13/04/2021,13,4,2021,6672,20,Netherlands,NL,NLD,17407585,Europe
12/04/2021,12,4,2021,8210,17,Netherlands,NL,NLD,17407585,Europe
11/04/2021,11,4,2021,7667,22,Netherlands,NL,NLD,17407585,Europe
10/04/2021,10,4,2021,7621,40,Netherlands,NL,NLD,17407585,Europe
09/04/2021,9,4,2021,7777,19,Netherlands,NL,NLD,17407585,Europe
08/04/2021,8,4,2021,6333,23,Netherlands,NL,NLD,17407585,Europe
07/04/2021,7,4,2021,5534,20,Netherlands,NL,NLD,17407585,Europe
06/04/2021,6,4,2021,5314,7,Netherlands,NL,NLD,17407585,Europe
05/04/2021,5,4,2021,6812,16,Netherlands,NL,NLD,17407585,Europe
04/04/2021,4,4,2021,7620,31,Netherlands,NL,NLD,17407585,Europe
03/04/2021,3,4,2021,7239,16,Netherlands,NL,NLD,17407585,Europe
02/04/2021,2,4,2021,7814,21,Netherlands,NL,NLD,17407585,Europe
01/04/2021,1,4,2021,7623,29,Netherlands,NL,NLD,17407585,Europe
31/03/2021,31,3,2021,5820,34,Netherlands,NL,NLD,17407585,Europe
30/03/2021,30,3,2021,6702,10,Netherlands,NL,NLD,17407585,Europe
29/03/2021,29,3,2021,7421,15,Netherlands,NL,NLD,17407585,Europe
28/03/2021,28,3,2021,8792,29,Netherlands,NL,NLD,17407585,Europe
27/03/2021,27,3,2021,7553,24,Netherlands,NL,NLD,17407585,Europe
26/03/2021,26,3,2021,7688,26,Netherlands,NL,NLD,17407585,Europe
25/03/2021,25,3,2021,7574,32,Netherlands,NL,NLD,17407585,Europe
24/03/2021,24,3,2021,5550,49,Netherlands,NL,NLD,17407585,Europe
23/03/2021,23,3,2021,6257,15,Netherlands,NL,NLD,17407585,Europe
22/03/2021,22,3,2021,6953,15,Netherlands,NL,NLD,17407585,Europe
21/03/2021,21,3,2021,7577,16,Netherlands,NL,NLD,17407585,Europe
20/03/2021,20,3,2021,7371,46,Netherlands,NL,NLD,17407585,Europe
19/03/2021,19,3,2021,6115,33,Netherlands,NL,NLD,17407585,Europe
18/03/2021,18,3,2021,5918,46,Netherlands,NL,NLD,17407585,Europe
17/03/2021,17,3,2021,4893,32,Netherlands,NL,NLD,17407585,Europe
16/03/2021,16,3,2021,5465,18,Netherlands,NL,NLD,17407585,Europe
15/03/2021,15,3,2021,5967,22,Netherlands,NL,NLD,17407585,Europe
14/03/2021,14,3,2021,6390,22,Netherlands,NL,NLD,17407585,Europe
13/03/2021,13,3,2021,6020,26,Netherlands,NL,NLD,17407585,Europe
12/03/2021,12,3,2021,5319,50,Netherlands,NL,NLD,17407585,Europe
11/03/2021,11,3,2021,5255,31,Netherlands,NL,NLD,17407585,Europe
10/03/2021,10,3,2021,4297,56,Netherlands,NL,NLD,17407585,Europe
09/03/2021,9,3,2021,3832,28,Netherlands,NL,NLD,17407585,Europe
08/03/2021,8,3,2021,4522,30,Netherlands,NL,NLD,17407585,Europe
07/03/2021,7,3,2021,5329,41,Netherlands,NL,NLD,17407585,Europe
06/03/2021,6,3,2021,4668,32,Netherlands,NL,NLD,17407585,Europe
05/03/2021,5,3,2021,4110,33,Netherlands,NL,NLD,17407585,Europe
04/03/2021,4,3,2021,4991,48,Netherlands,NL,NLD,17407585,Europe
03/03/2021,3,3,2021,3976,65,Netherlands,NL,NLD,17407585,Europe
02/03/2021,2,3,2021,3753,21,Netherlands,NL,NLD,17407585,Europe
01/03/2021,1,3,2021,1087303,15544,Netherlands,NL,NLD,17407585,Europe
20/05/2021,20,5,2021,313,7,Norway,NO,NOR,5367580,Europe
19/05/2021,19,5,2021,201,0,Norway,NO,NOR,5367580,Europe
18/05/2021,18,5,2021,982,0,Norway,NO,NOR,5367580,Europe
17/05/2021,17,5,2021,0,0,Norway,NO,NOR,5367580,Europe
16/05/2021,16,5,2021,0,0,Norway,NO,NOR,5367580,Europe
15/05/2021,15,5,2021,320,0,Norway,NO,NOR,5367580,Europe
14/05/2021,14,5,2021,461,0,Norway,NO,NOR,5367580,Europe
13/05/2021,13,5,2021,473,6,Norway,NO,NOR,5367580,Europe
12/05/2021,12,5,2021,580,1,Norway,NO,NOR,5367580,Europe
11/05/2021,11,5,2021,1031,0,Norway,NO,NOR,5367580,Europe
10/05/2021,10,5,2021,0,0,Norway,NO,NOR,5367580,Europe
09/05/2021,9,5,2021,0,0,Norway,NO,NOR,5367580,Europe
08/05/2021,8,5,2021,505,0,Norway,NO,NOR,5367580,Europe
07/05/2021,7,5,2021,471,0,Norway,NO,NOR,5367580,Europe
06/05/2021,6,5,2021,484,10,Norway,NO,NOR,5367580,Europe
05/05/2021,5,5,2021,482,0,Norway,NO,NOR,5367580,Europe
04/05/2021,4,5,2021,928,1,Norway,NO,NOR,5367580,Europe
03/05/2021,3,5,2021,0,0,Norway,NO,NOR,5367580,Europe
02/05/2021,2,5,2021,0,0,Norway,NO,NOR,5367580,Europe
01/05/2021,1,5,2021,385,2,Norway,NO,NOR,5367580,Europe
30/04/2021,30,4,2021,470,1,Norway,NO,NOR,5367580,Europe
29/04/2021,29,4,2021,523,16,Norway,NO,NOR,5367580,Europe
28/04/2021,28,4,2021,551,0,Norway,NO,NOR,5367580,Europe
27/04/2021,27,4,2021,1030,1,Norway,NO,NOR,5367580,Europe
26/04/2021,26,4,2021,0,0,Norway,NO,NOR,5367580,Europe
25/04/2021,25,4,2021,0,0,Norway,NO,NOR,5367580,Europe
24/04/2021,24,4,2021,444,1,Norway,NO,NOR,5367580,Europe
23/04/2021,23,4,2021,550,1,Norway,NO,NOR,5367580,Europe
22/04/2021,22,4,2021,561,25,Norway,NO,NOR,5367580,Europe
21/04/2021,21,4,2021,516,0,Norway,NO,NOR,5367580,Europe
20/04/2021,20,4,2021,1287,1,Norway,NO,NOR,5367580,Europe
19/04/2021,19,4,2021,0,0,Norway,NO,NOR,5367580,Europe
18/04/2021,18,4,2021,0,0,Norway,NO,NOR,5367580,Europe
17/04/2021,17,4,2021,617,1,Norway,NO,NOR,5367580,Europe
16/04/2021,16,4,2021,599,1,Norway,NO,NOR,5367580,Europe
15/04/2021,15,4,2021,739,18,Norway,NO,NOR,5367580,Europe
14/04/2021,14,4,2021,648,1,Norway,NO,NOR,5367580,Europe
