country,indicator,date,year_week,value,source,url
Italy,Daily hospital occupancy,2021-04-29,2021-W17,21991,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-04-30,2021-W17,21523,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-01,2021-W17,20903,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-02,2021-W17,20869,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-03,2021-W18,20885,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-04,2021-W18,20599,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-05,2021-W18,19888,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-06,2021-W18,19175,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-07,2021-W18,18584,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-08,2021-W18,18010,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-09,2021-W18,17612,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-10,2021-W19,17585,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-11,2021-W19,16993,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-12,2021-W19,16272,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-13,2021-W19,15501,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-14,2021-W19,14910,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-15,2021-W19,14298,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily hospital occupancy,2021-05-16,2021-W19,13913,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-02-24,2020-W09,26,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-02-25,2020-W09,35,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-02-26,2020-W09,36,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-02-27,2020-W09,56,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-02-28,2020-W09,64,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-02-29,2020-W09,105,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-01,2020-W09,140,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-02,2020-W10,166,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-03,2020-W10,229,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-04,2020-W10,295,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-05,2020-W10,351,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-06,2020-W10,462,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-07,2020-W10,567,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-08,2020-W10,650,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-09,2020-W11,733,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-10,2020-W11,877,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-11,2020-W11,1028,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-12,2020-W11,1153,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-13,2020-W11,1328,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-14,2020-W11,1518,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-15,2020-W11,1672,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-16,2020-W12,1851,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-17,2020-W12,2060,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-18,2020-W12,2257,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-19,2020-W12,2498,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-20,2020-W12,2655,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-21,2020-W12,2857,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-22,2020-W12,3009,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-23,2020-W13,3204,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-24,2020-W13,3396,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-25,2020-W13,3489,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-26,2020-W13,3612,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-27,2020-W13,3732,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-28,2020-W13,3856,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-29,2020-W13,3906,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-30,2020-W14,3981,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-03-31,2020-W14,4023,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-01,2020-W14,4035,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-02,2020-W14,4053,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-03,2020-W14,4068,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-04,2020-W14,3994,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-05,2020-W14,3977,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-06,2020-W15,3898,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-07,2020-W15,3792,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-08,2020-W15,3693,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-09,2020-W15,3605,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-10,2020-W15,3497,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-11,2020-W15,3381,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-12,2020-W15,3343,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-13,2020-W16,3260,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-14,2020-W16,3186,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-15,2020-W16,3079,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-16,2020-W16,2936,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-17,2020-W16,2812,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-18,2020-W16,2733,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-19,2020-W16,2635,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-20,2020-W17,2573,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-21,2020-W17,2471,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-22,2020-W17,2384,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-23,2020-W17,2267,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-24,2020-W17,2173,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-25,2020-W17,2102,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-26,2020-W17,2009,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-27,2020-W18,1956,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-28,2020-W18,1863,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-29,2020-W18,1795,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-04-30,2020-W18,1694,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-01,2020-W18,1578,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-02,2020-W18,1539,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-03,2020-W18,1501,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-04,2020-W19,1479,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-05,2020-W19,1427,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-06,2020-W19,1333,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-07,2020-W19,1311,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-08,2020-W19,1168,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-09,2020-W19,1034,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-10,2020-W19,1027,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-11,2020-W20,999,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-12,2020-W20,952,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-13,2020-W20,893,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-14,2020-W20,855,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-15,2020-W20,808,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-16,2020-W20,775,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-17,2020-W20,762,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-18,2020-W21,749,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-19,2020-W21,716,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-20,2020-W21,676,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-21,2020-W21,640,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-22,2020-W21,595,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-23,2020-W21,572,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-24,2020-W21,553,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-25,2020-W22,541,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-26,2020-W22,521,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-27,2020-W22,505,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-28,2020-W22,489,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-29,2020-W22,475,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-30,2020-W22,450,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-05-31,2020-W22,435,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-01,2020-W23,424,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-02,2020-W23,408,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-03,2020-W23,353,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-04,2020-W23,338,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-05,2020-W23,316,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-06,2020-W23,293,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-07,2020-W23,287,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-08,2020-W24,283,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-09,2020-W24,263,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-10,2020-W24,249,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-11,2020-W24,236,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-12,2020-W24,227,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-13,2020-W24,220,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-14,2020-W24,209,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-15,2020-W25,207,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-16,2020-W25,177,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-17,2020-W25,163,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-18,2020-W25,168,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-19,2020-W25,161,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-20,2020-W25,152,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-21,2020-W25,148,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-22,2020-W26,127,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-23,2020-W26,115,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-24,2020-W26,107,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-25,2020-W26,103,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-26,2020-W26,105,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-27,2020-W26,97,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-28,2020-W26,98,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-29,2020-W27,96,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-06-30,2020-W27,93,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-01,2020-W27,87,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-02,2020-W27,82,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-03,2020-W27,79,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-04,2020-W27,71,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-05,2020-W27,74,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-06,2020-W28,72,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-07,2020-W28,70,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-08,2020-W28,71,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-09,2020-W28,69,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-10,2020-W28,65,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-11,2020-W28,67,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-12,2020-W28,68,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-13,2020-W29,65,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-14,2020-W29,60,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-15,2020-W29,57,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-16,2020-W29,53,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-17,2020-W29,50,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-18,2020-W29,50,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-19,2020-W29,49,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-20,2020-W30,47,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-21,2020-W30,49,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-22,2020-W30,48,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-23,2020-W30,49,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-24,2020-W30,46,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-25,2020-W30,41,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-26,2020-W30,44,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-27,2020-W31,45,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-28,2020-W31,40,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-29,2020-W31,38,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-30,2020-W31,47,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-07-31,2020-W31,41,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-08-01,2020-W31,43,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2020-08-02,2020-W31,42,Country_Github,https://github.com/pcm-dpc/COVID-19
